date,brand,campaign_id,adset_id,spend,revenue,impressions,clicks,outbound_clicks,video_p25,video_p50,video_p75,video_p100,frequency,roas,cpc,ctr,hook_rate,outbound_ctr,conversion_value
2026-05-25,Brand B,camp_016,adset_016,2099.8912,2271.7837,20892.4517,241.4438,100.84,2965.8398,2244.4454,1426.9074,1093.7946,1.9059,1.0819,8.6972,0.0116,0.142,0.0048,2271.7837
2026-05-26,Brand B,camp_016,adset_016,2060.6911,5636.1264,24520.8312,229.3698,169.0713,2047.6091,1476.0918,1239.5299,1011.2821,1.9041,2.7351,8.9841,0.0094,0.0835,0.0069,5636.1264
2026-05-27,Brand B,camp_016,adset_016,1691.7726,8030.437,22692.1146,494.3164,257.1863,2890.631,2570.5932,1707.2773,1400.6005,1.8683,4.7468,3.4224,0.0218,0.1274,0.0113,8030.437
2026-05-28,Brand B,camp_016,adset_016,2406.4162,2908.973,25794.4047,235.0566,113.629,4313.4734,3046.3856,1980.2406,1377.4551,1.9778,1.2088,10.2376,0.0091,0.1672,0.0044,2908.973
2026-05-29,Brand B,camp_016,adset_016,2379.6029,2495.3642,32272.0837,632.2379,271.8331,3969.96,2967.6863,2505.2259,1550.1625,1.8687,1.0486,3.7638,0.0196,0.123,0.0084,2495.3642
2026-05-30,Brand B,camp_016,adset_016,1192.7447,1218.7161,12806.8503,190.6917,129.0048,764.5046,480.2911,306.9988,226.8835,1.9905,1.0218,6.2548,0.0149,0.0597,0.0101,1218.7161
2026-05-31,Brand B,camp_016,adset_016,1952.7518,1198.8124,15869.6028,411.1979,236.9851,1447.2099,971.4045,715.5708,547.8634,1.9908,0.6139,4.7489,0.0259,0.0912,0.0149,1198.8124
2026-06-01,Brand B,camp_016,adset_016,2232.8012,2508.0215,25116.4571,558.7887,417.0783,2959.7106,2574.1399,1982.9155,1087.6697,1.9483,1.1233,3.9958,0.0222,0.1178,0.0166,2508.0215
2026-06-02,Brand B,camp_016,adset_016,2489.4264,4123.7444,31651.3281,518.4019,414.5159,5132.3848,4328.1599,2602.6399,1579.3103,2.0386,1.6565,4.8021,0.0164,0.1622,0.0131,4123.7444
2026-06-03,Brand B,camp_016,adset_016,1559.2104,1645.9577,16283.1354,282.3454,163.2954,860.0804,565.6694,502.3408,401.117,1.9689,1.0556,5.5224,0.0173,0.0528,0.01,1645.9577
2026-06-04,Brand B,camp_016,adset_016,1944.6987,2567.7934,24543.5929,559.6631,369.8744,1443.2714,948.8781,693.1623,436.5381,2.0795,1.3204,3.4748,0.0228,0.0588,0.0151,2567.7934
2026-06-05,Brand B,camp_016,adset_016,1997.1236,1389.2276,25602.3087,604.4584,378.328,2763.6145,1673.6905,1212.1018,933.4668,2.075,0.6956,3.304,0.0236,0.1079,0.0148,1389.2276
2026-06-06,Brand B,camp_016,adset_016,1517.9382,1457.002,14392.4614,155.5116,77.5226,1609.3907,1444.7544,1146.6159,642.913,2.0942,0.9599,9.7609,0.0108,0.1118,0.0054,1457.002
2026-06-07,Brand B,camp_016,adset_016,2100.7159,2649.0219,25150.1811,447.8412,336.2176,1691.3606,1260.9957,857.1327,712.922,2.0825,1.261,4.6908,0.0178,0.0673,0.0134,2649.0219
2026-06-08,Brand B,camp_016,adset_016,2783.8459,3505.4014,37344.2088,826.4369,550.3017,1895.2862,1692.4887,1421.2744,1033.7712,2.1359,1.2592,3.3685,0.0221,0.0508,0.0147,3505.4014
2026-06-09,Brand B,camp_016,adset_016,1514.1827,1503.0264,19066.4392,312.8237,247.6361,1193.765,928.9044,769.1217,591.9424,2.1313,0.9926,4.8404,0.0164,0.0626,0.013,1503.0264
2026-06-10,Brand B,camp_016,adset_016,1759.9759,3392.2538,21817.5688,284.2707,131.5954,3044.2017,2392.6535,1949.0544,1057.6893,2.1669,1.9274,6.1912,0.013,0.1395,0.006,3392.2538
2026-06-11,Brand B,camp_016,adset_016,1799.7009,5540.761,15570.327,465.121,214.7606,1741.922,1123.7475,980.1005,687.8756,2.0652,3.0787,3.8693,0.0299,0.1119,0.0138,5540.761
2026-06-12,Brand B,camp_016,adset_016,1528.5534,2531.4307,13372.8521,337.9695,204.7518,1573.1637,1051.4988,792.3063,419.5362,2.1972,1.6561,4.5228,0.0253,0.1176,0.0153,2531.4307
2026-06-13,Brand B,camp_016,adset_016,1681.0487,1128.1172,23388.1275,274.6992,215.9968,3886.8437,2797.9909,2134.3738,1799.978,2.2731,0.6711,6.1196,0.0117,0.1662,0.0092,1128.1172
2026-06-14,Brand B,camp_016,adset_016,1663.2641,2738.9281,22660.6561,498.1448,301.5782,1540.0407,1380.4617,984.3824,647.3541,2.2488,1.6467,3.3389,0.022,0.068,0.0133,2738.9281
2026-06-15,Brand B,camp_016,adset_016,2033.3368,4749.0954,23461.5753,209.8192,163.8722,3214.1182,2023.5964,1644.4351,914.0844,2.261,2.3356,9.6909,0.0089,0.137,0.007,4749.0954
2026-06-16,Brand B,camp_016,adset_016,2268.8569,5370.6901,29358.8452,318.4097,176.668,3092.1461,2780.5593,1872.7972,1114.6738,2.2976,2.3671,7.1256,0.0108,0.1053,0.006,5370.6901
2026-06-17,Brand B,camp_016,adset_016,1929.6624,6314.0883,19471.4096,481.1295,383.2183,2678.2591,1779.6468,1179.7186,954.8062,2.2979,3.2721,4.0107,0.0247,0.1375,0.0197,6314.0883
2026-06-18,Brand B,camp_016,adset_016,1554.437,2296.0699,20444.523,274.4725,193.389,1643.856,1166.8243,781.8853,598.2396,2.4144,1.4771,5.6634,0.0134,0.0804,0.0095,2296.0699
2026-06-19,Brand B,camp_016,adset_016,1781.9425,1274.7574,20462.7162,515.5645,216.94,2205.3468,1735.3979,1531.4305,948.2501,2.3315,0.7154,3.4563,0.0252,0.1078,0.0106,1274.7574
2026-06-20,Brand B,camp_016,adset_016,2774.6533,4612.357,29503.673,786.9136,609.312,2314.6707,1664.5527,1350.9544,958.9335,2.3672,1.6623,3.526,0.0267,0.0785,0.0207,4612.357
2026-06-21,Brand B,camp_016,adset_016,1429.3753,2225.993,18997.3196,459.8357,294.7919,1443.7816,1025.5154,852.8777,548.0672,2.3865,1.5573,3.1084,0.0242,0.076,0.0155,2225.993
2026-06-22,Brand B,camp_016,adset_016,3140.7564,5905.0142,36994.4978,627.6424,488.1774,6533.6439,4065.1034,3147.7193,2302.3214,2.4317,1.8801,5.0041,0.017,0.1766,0.0132,5905.0142
2026-06-23,Brand B,camp_016,adset_016,1688.7526,1778.4182,17903.3625,530.3933,319.4306,2092.7947,1760.4801,1559.6161,1162.6854,2.4724,1.0531,3.184,0.0296,0.1169,0.0178,1778.4182
2026-06-24,Brand B,camp_016,adset_016,1246.6325,2610.7045,13763.0262,338.2317,238.7784,1934.8152,1474.693,1304.6234,882.2764,2.4549,2.0942,3.6857,0.0246,0.1406,0.0173,2610.7045
2026-06-25,Brand B,camp_016,adset_016,2195.9819,5533.7283,21964.3336,637.0801,451.2461,2763.0459,1876.2497,1429.3502,1188.2915,2.4828,2.5199,3.4469,0.029,0.1258,0.0205,5533.7283
2026-06-26,Brand B,camp_016,adset_016,1480.1148,2516.6042,13116.7938,235.5452,174.1899,2270.6731,1830.881,1466.6574,1234.7592,2.504,1.7003,6.2838,0.018,0.1731,0.0133,2516.6042
2026-06-27,Brand B,camp_016,adset_016,1815.6523,1808.0648,19165.6193,548.4327,366.546,2904.4418,2231.8584,1475.7787,817.3377,2.4546,0.9958,3.3106,0.0286,0.1515,0.0191,1808.0648
2026-06-28,Brand B,camp_016,adset_016,1724.7878,1756.2832,22196.7899,620.9648,413.4379,2641.4398,2174.0876,1537.7182,832.3596,2.6045,1.0183,2.7776,0.028,0.119,0.0186,1756.2832
2026-06-29,Brand B,camp_016,adset_016,1969.7745,9798.5502,26707.1614,660.459,365.3353,1640.9532,1219.3278,912.7655,572.393,2.5094,4.9745,2.9824,0.0247,0.0614,0.0137,9798.5502
2026-06-30,Brand B,camp_016,adset_016,1901.3073,1912.5208,25336.6479,639.239,495.6628,3805.0497,2961.3473,2262.8894,1814.8724,2.605,1.0059,2.9743,0.0252,0.1502,0.0196,1912.5208
2026-07-01,Brand B,camp_016,adset_016,1529.4867,2822.71,16518.4627,371.9225,281.5669,1425.6833,1076.2847,782.2262,597.5466,2.5677,1.8455,4.1124,0.0225,0.0863,0.017,2822.71
2026-07-02,Brand B,camp_016,adset_016,1769.7344,2856.9594,19196.8091,464.9013,279.5103,2153.8702,1937.0852,1188.9285,989.8362,2.6419,1.6143,3.8067,0.0242,0.1122,0.0146,2856.9594
2026-07-03,Brand B,camp_016,adset_016,1975.1658,4007.4956,19510.6941,250.1509,101.774,1376.2029,914.9696,575.4376,485.9822,2.6123,2.0289,7.8959,0.0128,0.0705,0.0052,4007.4956
2026-07-04,Brand B,camp_016,adset_016,1330.2555,922.4036,15608.7333,204.4981,122.0983,1336.7932,1172.3623,906.1997,488.3304,2.6787,0.6934,6.505,0.0131,0.0856,0.0078,922.4036
2026-07-05,Brand B,camp_016,adset_016,1903.9376,1582.5312,19874.6632,202.6512,95.9513,3277.5481,2222.0998,1892.1514,1123.0626,2.6407,0.8312,9.3951,0.0102,0.1649,0.0048,1582.5312
2026-07-06,Brand B,camp_016,adset_016,1143.9023,3111.5177,10055.505,90.8119,58.0979,907.1973,591.761,510.1963,279.995,2.7361,2.7201,12.5964,0.009,0.0902,0.0058,3111.5177
2026-07-07,Brand B,camp_016,adset_016,2814.2948,8734.8117,33605.5157,288.7172,163.8502,1941.3634,1320.0482,845.151,600.3972,2.7447,3.1037,9.7476,0.0086,0.0578,0.0049,8734.8117
2026-07-08,Brand B,camp_016,adset_016,2314.2831,4296.3427,31358.1132,409.042,225.445,1899.2099,1274.5819,1055.2025,833.4778,2.7379,1.8564,5.6578,0.013,0.0606,0.0072,4296.3427
2026-07-09,Brand B,camp_016,adset_016,1549.896,3371.9434,15190.0518,353.3618,198.6985,2732.164,2357.8743,1453.3326,1077.4283,2.7107,2.1756,4.3861,0.0233,0.1799,0.0131,3371.9434
2026-07-10,Brand B,camp_016,adset_016,3168.8387,12355.4565,32125.9883,435.8186,334.2324,4838.2716,3836.5075,2711.0555,1638.7146,2.8161,3.899,7.271,0.0136,0.1506,0.0104,12355.4565
2026-07-11,Brand B,camp_016,adset_016,2734.0285,4809.3353,35990.7302,331.6227,227.6268,6023.7664,4886.4591,3086.3018,1681.6856,2.8452,1.7591,8.2444,0.0092,0.1674,0.0063,4809.3353
2026-07-12,Brand B,camp_016,adset_016,2616.2753,1057.5363,28004.6099,376.8241,189.3216,3987.3686,3184.914,2040.581,1062.5261,2.9013,0.4042,6.943,0.0135,0.1424,0.0068,1057.5363
2026-07-13,Brand B,camp_016,adset_016,1554.9031,4730.1804,16372.3291,328.6414,148.1613,1960.623,1217.9441,1011.2455,859.4672,2.7925,3.0421,4.7313,0.0201,0.1198,0.009,4730.1804
2026-07-14,Brand B,camp_016,adset_016,2745.1763,3017.5571,32522.0287,479.1787,320.2385,3456.4206,2516.9038,1882.3104,1403.3156,2.9028,1.0992,5.7289,0.0147,0.1063,0.0098,3017.5571
2026-07-15,Brand B,camp_016,adset_016,1655.3161,3871.1901,17416.0302,342.3799,174.6825,2567.8541,2301.2473,1498.8102,1257.5092,2.9165,2.3386,4.8347,0.0197,0.1474,0.01,3871.1901
2026-07-16,Brand B,camp_016,adset_016,1251.6139,1092.4847,12215.8927,180.0869,103.2143,2114.2425,1487.8527,1159.7756,742.6566,2.9084,0.8729,6.9501,0.0147,0.1731,0.0084,1092.4847
2026-07-17,Brand B,camp_016,adset_016,1496.6921,4173.84,14691.3542,216.2273,116.8526,2283.7186,1621.035,1332.8238,794.4404,2.9314,2.7887,6.9218,0.0147,0.1554,0.008,4173.84
2026-07-18,Brand B,camp_016,adset_016,2053.1913,4566.4748,21314.616,229.601,133.5772,1597.7464,1187.8223,871.4021,556.6378,2.8574,2.2241,8.9424,0.0108,0.075,0.0063,4566.4748
2026-07-19,Brand B,camp_016,adset_016,1267.1944,1376.2366,12609.6243,224.9548,113.6096,1102.9105,904.9731,768.5762,582.7087,2.9466,1.0861,5.6331,0.0178,0.0875,0.009,1376.2366
2026-07-20,Brand B,camp_016,adset_016,1990.6104,2591.8667,27207.6236,339.449,255.8406,1593.4426,1316.644,1030.6439,605.9712,2.9089,1.302,5.8642,0.0125,0.0586,0.0094,2591.8667
2026-07-21,Brand B,camp_016,adset_016,1125.5465,1108.6121,14856.8141,427.6697,340.6479,1829.5796,1254.7169,870.832,733.5077,2.9746,0.985,2.6318,0.0288,0.1231,0.0229,1108.6121
2026-07-22,Brand B,camp_016,adset_016,2038.3196,4583.2795,21895.0867,613.9109,444.7996,2142.0458,1649.1384,1213.0087,965.1985,3.0002,2.2486,3.3202,0.028,0.0978,0.0203,4583.2795
2026-07-23,Brand B,camp_016,adset_016,2134.8126,1847.232,26352.1922,627.7196,314.39,3807.2547,3001.6419,2622.2279,1926.5397,3.0206,0.8653,3.4009,0.0238,0.1445,0.0119,1847.232
2026-07-24,Brand B,camp_016,adset_016,1848.6949,1907.0433,20126.9551,320.4993,218.1694,3104.424,2696.7842,2277.7985,1790.7646,3.1034,1.0316,5.7682,0.0159,0.1542,0.0108,1907.0433
2026-07-25,Brand B,camp_016,adset_016,1859.5936,1526.9241,21342.4936,215.1179,123.7811,1447.8956,1118.5399,687.7843,524.0269,3.0596,0.8211,8.6445,0.0101,0.0678,0.0058,1526.9241
2026-07-26,Brand B,camp_016,adset_016,1349.0605,1313.1299,14029.0121,207.0154,117.771,1132.8215,984.7919,706.8239,504.884,3.0524,0.9734,6.5167,0.0148,0.0807,0.0084,1313.1299
2026-07-27,Brand B,camp_016,adset_016,2077.2768,3506.4714,23757.1669,512.234,395.0938,1930.7431,1397.0088,876.7844,537.6922,3.1667,1.688,4.0553,0.0216,0.0813,0.0166,3506.4714
2026-07-28,Brand B,camp_016,adset_016,2106.7512,4061.2339,23158.3252,368.1323,166.7682,3224.6309,2559.4298,2247.0316,1322.6916,3.158,1.9277,5.7228,0.0159,0.1392,0.0072,4061.2339
2026-07-29,Brand B,camp_016,adset_016,1894.4211,6725.4124,19195.0389,412.101,296.9803,3380.4791,2202.518,1967.7999,1102.2703,3.1766,3.5501,4.597,0.0215,0.1761,0.0155,6725.4124
2026-07-30,Brand B,camp_016,adset_016,1869.8648,4802.4813,17170.9085,199.9537,103.5386,2483.8539,1805.8769,1521.2211,895.3422,3.1073,2.5684,9.3515,0.0116,0.1447,0.006,4802.4813
2026-07-31,Brand B,camp_016,adset_016,1571.8931,2922.3448,14326.3322,322.23,139.0987,930.4444,773.7706,585.0301,332.0501,3.1845,1.8591,4.8782,0.0225,0.0649,0.0097,2922.3448
2026-08-01,Brand B,camp_016,adset_016,1133.3632,431.7885,12361.6368,240.5446,171.6121,2193.0607,1925.7347,1379.0624,696.4917,3.1586,0.381,4.7117,0.0195,0.1774,0.0139,431.7885
2026-08-02,Brand B,camp_016,adset_016,1971.4389,1552.312,19521.0329,194.6911,81.2226,1781.8224,1319.3407,1168.1894,588.3728,3.2625,0.7874,10.126,0.01,0.0913,0.0042,1552.312
2026-08-03,Brand B,camp_016,adset_016,1419.3444,3928.5309,18894.3298,359.2112,158.9503,2859.9481,2510.2834,1612.4981,1037.592,3.2532,2.7678,3.9513,0.019,0.1514,0.0084,3928.5309
2026-08-04,Brand B,camp_016,adset_016,2170.8267,5250.0122,21442.6797,243.2868,165.8266,3591.4033,2844.6329,2005.5551,1258.0425,3.3149,2.4184,8.9229,0.0113,0.1675,0.0077,5250.0122
2026-08-05,Brand B,camp_016,adset_016,1637.5098,2364.4995,14208.0296,235.2065,157.6925,2023.8517,1388.55,1231.1325,730.3588,3.3372,1.444,6.962,0.0166,0.1424,0.0111,2364.4995
2026-08-06,Brand B,camp_016,adset_016,1017.8623,1098.7015,9643.8339,201.3106,145.1479,1485.7328,1090.0132,722.918,432.197,3.3491,1.0794,5.0562,0.0209,0.1541,0.0151,1098.7015
2026-04-09,Brand C,camp_017,adset_017,3257.6645,9883.9599,37977.055,635.2454,440.4398,4559.3701,3328.7401,2433.4545,1598.0804,1.4022,3.0341,5.1282,0.0167,0.1201,0.0116,9883.9599
2026-04-10,Brand C,camp_017,adset_017,2703.5901,10551.996,25360.2423,226.3564,177.7716,2251.7672,1496.8153,1182.5092,780.4993,1.4241,3.903,11.944,0.0089,0.0888,0.007,10551.996
2026-04-11,Brand C,camp_017,adset_017,2435.5341,6097.5411,26666.1229,216.152,115.8666,4337.6018,3406.276,2536.4168,1611.3335,1.3747,2.5036,11.2677,0.0081,0.1627,0.0043,6097.5411
2026-04-12,Brand C,camp_017,adset_017,5589.4004,37277.1244,56674.1667,567.3103,320.4096,6315.6861,4084.9041,2879.3335,1650.9508,1.4359,6.6693,9.8525,0.01,0.1114,0.0057,37277.1244
2026-04-13,Brand C,camp_017,adset_017,3811.0486,19026.9081,40345.3712,1033.4302,775.9274,4268.1152,3343.5335,2970.7283,1746.8418,1.4634,4.9926,3.6878,0.0256,0.1058,0.0192,19026.9081
2026-04-14,Brand C,camp_017,adset_017,4164.0173,11390.9723,43477.4239,365.9899,168.6652,2649.0194,2144.2084,1528.3893,877.6565,1.3863,2.7356,11.3774,0.0084,0.0609,0.0039,11390.9723
2026-04-15,Brand C,camp_017,adset_017,2452.9394,8099.9133,23123.1355,571.0427,407.1387,3234.6168,2345.3654,1796.3119,952.8991,1.5015,3.3021,4.2955,0.0247,0.1399,0.0176,8099.9133
2026-04-16,Brand C,camp_017,adset_017,2721.0925,6972.3878,28466.8194,671.7882,529.1199,3663.8246,3003.6701,2336.382,1855.9829,1.4153,2.5623,4.0505,0.0236,0.1287,0.0186,6972.3878
2026-04-17,Brand C,camp_017,adset_017,3000.871,9675.6693,39146.7713,1147.3518,753.3039,4942.3301,3140.6874,2128.2119,1280.1521,1.3973,3.2243,2.6155,0.0293,0.1263,0.0192,9675.6693
2026-04-18,Brand C,camp_017,adset_017,2951.4781,7638.7068,37159.1435,413.4463,238.1363,5763.9069,4565.3932,3660.1155,2938.0727,1.3612,2.5881,7.1387,0.0111,0.1551,0.0064,7638.7068
2026-04-19,Brand C,camp_017,adset_017,2496.0779,8283.1489,27224.4565,420.223,176.531,3168.567,1930.6981,1651.6266,1103.288,1.4916,3.3185,5.9399,0.0154,0.1164,0.0065,8283.1489
2026-04-20,Brand C,camp_017,adset_017,4162.4401,7438.7479,34743.4907,571.6076,285.0513,3203.5694,2233.7466,1902.2496,1132.2561,1.5005,1.7871,7.282,0.0165,0.0922,0.0082,7438.7479
2026-04-21,Brand C,camp_017,adset_017,6041.9719,13289.2315,62820.2325,821.6599,343.6566,9928.0603,6938.2541,4472.7418,2900.5463,1.4462,2.1995,7.3534,0.0131,0.158,0.0055,13289.2315
2026-04-22,Brand C,camp_017,adset_017,4087.325,14212.4747,51679.6836,1314.1523,1045.3913,4583.0436,2932.5063,2056.9238,1297.55,1.5003,3.4772,3.1102,0.0254,0.0887,0.0202,14212.4747
2026-04-23,Brand C,camp_017,adset_017,2684.4916,6577.8008,26979.7947,621.7226,380.5153,2404.0191,1511.2725,1044.1602,625.8335,1.5384,2.4503,4.3178,0.023,0.0891,0.0141,6577.8008
2026-04-24,Brand C,camp_017,adset_017,3217.9987,6571.0408,34661.6531,356.8185,158.4168,4200.0426,2535.0901,1560.9972,818.364,1.5998,2.042,9.0186,0.0103,0.1212,0.0046,6571.0408
2026-04-25,Brand C,camp_017,adset_017,2635.1813,10327.9027,33187.0209,642.6612,394.329,3542.0874,2608.2759,1864.744,949.2461,1.4889,3.9192,4.1004,0.0194,0.1067,0.0119,10327.9027
2026-04-26,Brand C,camp_017,adset_017,4036.071,27412.1105,40836.0301,1203.1524,909.3508,6132.3822,5036.6062,3827.1454,3140.6367,1.5733,6.7918,3.3546,0.0295,0.1502,0.0223,27412.1105
2026-04-27,Brand C,camp_017,adset_017,3275.651,20506.6142,39636.1988,856.4949,374.7584,5579.5136,3622.0312,3141.8257,1678.5933,1.4368,6.2603,3.8245,0.0216,0.1408,0.0095,20506.6142
2026-04-28,Brand C,camp_017,adset_017,6099.0024,16972.0226,78222.3539,921.0332,368.7605,14045.2611,11929.9581,10594.9874,6068.2758,1.4458,2.7828,6.6219,0.0118,0.1796,0.0047,16972.0226
2026-04-29,Brand C,camp_017,adset_017,3778.7247,11818.5115,46791.1792,834.4757,441.0278,5254.3568,4137.1112,2519.2343,1680.6562,1.5579,3.1276,4.5283,0.0178,0.1123,0.0094,11818.5115
2026-04-30,Brand C,camp_017,adset_017,3509.1318,6517.9227,44329.0836,510.7653,360.3621,4179.8634,3705.3098,2472.5403,1886.904,1.5145,1.8574,6.8703,0.0115,0.0943,0.0081,6517.9227
2026-05-01,Brand C,camp_017,adset_017,4909.5961,15739.1958,68641.4127,1629.5033,790.3598,4433.0039,3823.85,2579.3686,1727.5012,1.6235,3.2058,3.0129,0.0237,0.0646,0.0115,15739.1958
2026-05-02,Brand C,camp_017,adset_017,3286.3941,11523.0104,45979.6018,854.474,364.8082,6496.8287,5530.1883,4037.671,2304.6582,1.5145,3.5063,3.8461,0.0186,0.1413,0.0079,11523.0104
2026-05-03,Brand C,camp_017,adset_017,3889.8979,17767.2956,52866.8002,1444.6428,945.71,7111.7793,5222.6763,4480.9447,2450.3519,1.5111,4.5675,2.6926,0.0273,0.1345,0.0179,17767.2956
2026-05-04,Brand C,camp_017,adset_017,2368.9437,5563.8351,31203.9874,617.0821,417.7274,1845.3629,1141.5808,710.5171,376.2636,1.5511,2.3487,3.8389,0.0198,0.0591,0.0134,5563.8351
2026-05-05,Brand C,camp_017,adset_017,3755.9731,8278.816,40144.5943,546.2488,221.9334,3055.6068,2064.1777,1846.923,1263.6057,1.6249,2.2042,6.8759,0.0136,0.0761,0.0055,8278.816
2026-05-06,Brand C,camp_017,adset_017,3302.0324,10698.8288,43819.0773,411.9347,296.1909,2425.6428,1888.2413,1302.6941,778.207,1.6087,3.2401,8.0159,0.0094,0.0554,0.0068,10698.8288
2026-05-07,Brand C,camp_017,adset_017,3924.6472,5549.7419,54244.0546,1435.9324,642.5523,3870.0754,2404.464,2126.1691,1595.7761,1.6341,1.4141,2.7332,0.0265,0.0713,0.0118,5549.7419
2026-05-08,Brand C,camp_017,adset_017,3303.1393,16690.0024,45138.6521,645.4978,378.23,3398.8039,2760.9626,2314.7775,1855.2192,1.6158,5.0528,5.1172,0.0143,0.0753,0.0084,16690.0024
2026-05-09,Brand C,camp_017,adset_017,2222.8771,8584.1851,26425.695,558.0689,315.6974,4616.3173,3891.7719,2804.3227,2294.3179,1.6526,3.8617,3.9832,0.0211,0.1747,0.0119,8584.1851
2026-05-10,Brand C,camp_017,adset_017,2876.1875,5531.1799,37023.8937,339.1631,159.6017,6273.0097,4511.7049,3128.2022,1976.5157,1.6057,1.9231,8.4802,0.0092,0.1694,0.0043,5531.1799
2026-05-11,Brand C,camp_017,adset_017,3281.4637,5195.8924,31466.6528,701.6151,543.7204,2050.5422,1817.3325,1581.6451,1288.1159,1.6464,1.5834,4.677,0.0223,0.0652,0.0173,5195.8924
2026-05-12,Brand C,camp_017,adset_017,5306.8547,9657.434,66858.3497,584.5058,331.1512,8970.943,5895.1907,3971.6307,3299.4397,1.64,1.8198,9.0792,0.0087,0.1342,0.005,9657.434
2026-05-13,Brand C,camp_017,adset_017,2381.7432,7671.5666,21621.8548,450.3641,215.1778,3828.438,3229.1448,2790.6919,2100.8598,1.5577,3.221,5.2885,0.0208,0.1771,0.01,7671.5666
2026-05-14,Brand C,camp_017,adset_017,4911.3312,14238.7112,62022.3904,1662.9291,751.7048,3632.7615,2865.8482,2364.6247,1952.2061,1.5855,2.8992,2.9534,0.0268,0.0586,0.0121,14238.7112
2026-05-15,Brand C,camp_017,adset_017,3120.7623,9491.3748,28260.2407,581.141,453.5457,4199.893,3390.6793,2454.7681,2021.5298,1.7228,3.0414,5.3701,0.0206,0.1486,0.016,9491.3748
2026-05-16,Brand C,camp_017,adset_017,3873.8057,18674.3785,43323.1716,1202.6941,792.3569,5730.5382,4855.1135,3351.3468,2311.5827,1.7253,4.8207,3.2209,0.0278,0.1323,0.0183,18674.3785
2026-05-17,Brand C,camp_017,adset_017,2974.4377,10093.7868,38038.3843,628.8883,259.4705,2432.0649,1479.0306,964.7491,610.5105,1.7242,3.3935,4.7297,0.0165,0.0639,0.0068,10093.7868
2026-05-18,Brand C,camp_017,adset_017,5008.6386,17265.2982,58581.6554,1060.7249,835.4154,7460.1516,5348.7792,4729.4425,2625.2355,1.7011,3.4471,4.7219,0.0181,0.1273,0.0143,17265.2982
2026-05-19,Brand C,camp_017,adset_017,3289.5004,4327.32,28421.3806,796.1447,410.813,1903.677,1246.7256,1115.1002,794.3536,1.7002,1.3155,4.1318,0.028,0.067,0.0145,4327.32
2026-05-20,Brand C,camp_017,adset_017,4255.6863,10821.2859,34390.3679,545.1556,400.1678,2155.0442,1713.9677,1113.1461,836.9259,1.654,2.5428,7.8064,0.0159,0.0627,0.0116,10821.2859
2026-05-21,Brand C,camp_017,adset_017,2890.3466,3973.0279,31184.3724,877.9093,397.4865,4341.263,3462.5692,2897.76,1567.8611,1.7557,1.3746,3.2923,0.0282,0.1392,0.0127,3973.0279
2026-05-22,Brand C,camp_017,adset_017,3056.5043,8180.9265,33407.2876,451.2745,288.1652,4319.2379,3365.7047,2528.9399,1807.7111,1.7351,2.6766,6.773,0.0135,0.1293,0.0086,8180.9265
2026-05-23,Brand C,camp_017,adset_017,4584.4495,24463.656,45494.7917,791.0005,459.6223,4576.0547,3201.148,2386.4928,1310.9969,1.7215,5.3362,5.7958,0.0174,0.1006,0.0101,24463.656
2026-05-24,Brand C,camp_017,adset_017,5363.7227,17456.1759,72822.3327,1118.9322,450.4685,12810.9132,11271.1734,7893.5232,5751.0312,1.7356,3.2545,4.7936,0.0154,0.1759,0.0062,17456.1759
2026-05-25,Brand C,camp_017,adset_017,2549.8946,6235.6121,21608.2316,543.4799,250.7522,2364.5507,2073.1758,1424.6474,1113.6856,1.6846,2.4454,4.6918,0.0252,0.1094,0.0116,6235.6121
2026-05-26,Brand C,camp_017,adset_017,2950.8057,19060.8068,33878.3011,839.4492,404.2127,2060.4891,1574.2033,1372.1016,801.8689,1.7565,6.4595,3.5152,0.0248,0.0608,0.0119,19060.8068
2026-05-27,Brand C,camp_017,adset_017,2303.36,4192.8018,30226.6841,477.1033,268.4493,1568.4783,1030.23,748.5422,385.21,1.8005,1.8203,4.8278,0.0158,0.0519,0.0089,4192.8018
2026-05-28,Brand C,camp_017,adset_017,2761.5312,6001.9426,23541.4933,518.5717,250.9331,1939.8483,1572.7904,1384.4498,817.4602,1.787,2.1734,5.3253,0.022,0.0824,0.0107,6001.9426
2026-05-29,Brand C,camp_017,adset_017,3322.7793,8438.6259,28826.7814,332.1782,148.5799,4532.3497,2816.449,2211.098,1736.7417,1.7972,2.5396,10.003,0.0115,0.1572,0.0052,8438.6259
2026-05-30,Brand C,camp_017,adset_017,4296.4844,12893.4087,52234.2377,581.6246,400.6829,4156.8631,2752.3994,1726.9438,980.4175,1.876,3.0009,7.387,0.0111,0.0796,0.0077,12893.4087
2026-05-31,Brand C,camp_017,adset_017,4261.8275,18174.0801,41845.4841,1161.9658,856.8802,3266.8024,1984.2715,1649.0604,892.58,1.8513,4.2644,3.6678,0.0278,0.0781,0.0205,18174.0801
2026-06-01,Brand C,camp_017,adset_017,3005.5213,7840.3096,25125.2594,437.7686,306.0081,1526.3544,1331.5464,1185.1488,828.4183,1.7691,2.6086,6.8655,0.0174,0.0607,0.0122,7840.3096
2026-06-02,Brand C,camp_017,adset_017,2230.4189,6444.8662,28518.412,306.7551,173.3771,1702.59,1485.7413,1297.8687,727.0142,1.7848,2.8895,7.271,0.0108,0.0597,0.0061,6444.8662
